address,year,day,length,weight,count,looped,neighbors,income,label
17sKfw652CBLBqjMxXiZEzfButdwYeFBJ6,2016,180,144,0.279714828586354,4736,0,2,53080000,princetonCerber
17SkLmrWExoPi2migtzmk3phuBeta8SUhW,2016,260,6,0.0625,2,0,1,1.2e+08,montrealCryptXXX
17SkLmrWExoPi2migtzmk3phuBeta8SUhW,2016,256,22,0.441740152851264,22,0,2,1.2e+08,montrealCryptXXX
17sLadjSoUF2eT6swz1LZ7TjPAdo68CL94,2016,334,144,0.212948958623157,4253,0,2,6.7e+07,princetonCerber
17sLMd57tfESZaYbogRvhsUFwNReX84jvF,2017,102,46,0.25,1,0,2,1e+08,princetonCerber
17smC1JSaGvdx7JzCsNhfLdDGZV1mnpoBA,2016,127,0,1,1,0,2,1.5e+08,princetonLocky
17SQKSTzVyMyzsLZ3XeSPEACdigCdyA8Pi,2017,89,4,0.0078125,1,0,2,8e+07,princetonCerber
17sqpnvDxmFHsVYdAtLMEwhcxXzkXruT7m,2016,95,2,0.5,1,0,2,1.25e+08,princetonCerber
17Sr9gXEeaDjBYeCW183yBGr6VjQfD36vN,2016,84,10,0.25,1,0,1,509990000,princetonLocky
17SrtgweG7dmUjxBAPwPxeia1A8wnNb3Hq,2016,146,4,0.00141311369509044,3,0,2,4e+08,princetonLocky
17ssaL5PDbsZswVaKNou4pGEkwP1ZeEjs7,2013,291,4,0.125,1,0,1,2e+08,montrealCryptoLocker
17SuCUQFSdr867hisJTNi3w7XGXzprbNhH,2016,180,32,0.28125,3,0,2,2e+08,princetonCerber
17SumbAubNzmLmeDwYzRHUQSQs1826YKLj,2017,71,8,0.0208333333333333,1,0,2,42540000,princetonCerber
17suZeamsPgTmfzN7xswfyqPK255p6W96n,2016,223,0,1,1,0,2,1e+08,princetonCerber
17SVFCf2wHNAGTPeuySZuhY76aWYEz24Xc,2016,244,144,0.0312516462173719,1342,0,1,3e+08,princetonLocky
17sxeMD8JrZkC5rrQdmECoX3Xshv4MBq5N,2017,182,6,0.125,1,0,2,5e+07,princetonCerber
17sXpdzjWNjJPqT9AKPYwFevYA2D9T4kY,2017,6,144,0.0172612029007171,3452,309,4,8e+07,princetonCerber
17SyDqNucZUsyM1XqJbEnB9p9SWecmxqqa,2016,154,0,1,1,0,1,3e+08,princetonLocky
17sz4jN8JNUXBXNsNLT36nbquTuGX6s2yT,2013,344,0,1,1,0,1,3e+07,montrealCryptoLocker
17sZ7MMHME2V9ettJeLqgQFzRPsnsUb1wr,2016,252,2,0.005,2,0,1,4e+08,princetonLocky
17T2myiULyoje2nTjo31pLnkghjPtuet5n,2014,77,0,1.5,2,0,3,1084900000,paduaCryptoWall
17T2myiULyoje2nTjo31pLnkghjPtuet5n,2014,75,0,1,2,0,2,299900000,paduaCryptoWall
17t2tsxe8wWo8o1YG5CnRAujitRfv2n6Bi,2016,265,2,0.0847457627118644,2,2,1,299990000,princetonLocky
17T38jN8cNZ9e7KnBS84TS4SrWA2kN6naU,2016,83,4,2,2,0,2,5.1e+08,princetonLocky
17T39CCoNFHXCU3Z7PKiVR71tzhuVx2y6q,2016,177,2,0.25,1,0,2,2e+08,princetonLocky
17T6awSrDPNuky22kz4ck2v1sDESZpqu5j,2014,79,8,0.125,1,0,1,7e+07,paduaCryptoWall
17T6awSrDPNuky22kz4ck2v1sDESZpqu5j,2014,73,14,0.6,3,0,1,7.2e+07,paduaCryptoWall
17T6awSrDPNuky22kz4ck2v1sDESZpqu5j,2014,77,10,0.025,1,0,1,3e+07,paduaCryptoWall
17T6awSrDPNuky22kz4ck2v1sDESZpqu5j,2014,86,8,0.00625,1,0,2,5e+07,paduaCryptoWall
17T6udH5Bs8KowuVE92HLb3qiMCMTGFh9h,2016,120,144,0.2638193039152,1352,0,1,4e+08,princetonLocky
17t7F216L4h82J54YkGQaMYie23E28E8uk,2016,85,0,1,1,0,1,34988823,princetonLocky
17T8j6yVduuvqTcKHAb1JDRc7hTaSjwtBA,2013,339,24,0.00363356812447435,5,0,1,3e+07,montrealCryptoLocker
17t8LZULtjNGFwvBWmiULHRs8d3jfXU3Ax,2017,63,0,1,1,0,2,8e+07,princetonCerber
17tADye7yWwbv7dbYmj23RWqHCRsYyyjkW,2014,117,6,1,1,0,1,3e+07,paduaCryptoWall
17TBwzwYQUekyCHv2L4BikRtLAPkniPFao,2014,106,2,1,1,0,2,51154458,paduaCryptoWall
17TBwzwYQUekyCHv2L4BikRtLAPkniPFao,2014,163,6,0.5625,2,0,2,117288388,paduaCryptoWall
17TBwzwYQUekyCHv2L4BikRtLAPkniPFao,2014,139,0,1,1,0,2,104214677,paduaCryptoWall
17TBwzwYQUekyCHv2L4BikRtLAPkniPFao,2014,84,26,0.0625,1,0,1,35864716,paduaCryptoWall
17TBwzwYQUekyCHv2L4BikRtLAPkniPFao,2014,176,0,1,1,0,1,41721482,paduaCryptoWall
17TBwzwYQUekyCHv2L4BikRtLAPkniPFao,2014,96,2,0.5,1,0,1,60147396,paduaCryptoWall
17TBwzwYQUekyCHv2L4BikRtLAPkniPFao,2014,80,144,0.0922101383494794,2057,0,2,76956979,paduaCryptoWall
17tCPkfi9uSNiZqM89uEjxPkbjfqa7V1ha,2017,47,144,0.000347289911469619,3397,0,2,8e+07,princetonCerber
17teB1Mk3LF5SnmCbgBK8e5Utv9SHmVyPc,2016,49,50,0.220235095046083,12,0,1,50180000,princetonLocky
17TGFD7JjP3rYoYXxn5k9PqKPJDJVQGLYv,2016,179,4,0.5,1,0,2,1.2e+08,montrealCryptXXX
17TgFQqurkG1ze4aHzjW9mXjekywvPoHk5,2013,288,32,0.08544921875,7,0,1,2e+08,montrealCryptoLocker
17TgpT4BGbyss6hVKk6DFZTZoUvYDjL8c8,2016,214,8,0.0625,1,0,2,97710000,princetonCerber
17tJqH2VCpb4LgZzqwLCYeJ8cz8mtpprDz,2016,169,144,0.000135936619385038,1886,0,2,41800000,princetonCerber
17tkcP1uJrZ5yC2YUmiZvWhE7gs5Lfivsq,2016,356,4,0.1,1,0,2,8e+07,princetonCerber
17tkepYjs6bSe7vrk9W9aauUSSHvxrTQpZ,2016,162,2,1.5,2,0,2,2.4e+08,montrealCryptXXX
17tkepYjs6bSe7vrk9W9aauUSSHvxrTQpZ,2016,166,4,0.25,1,0,2,1.2e+08,montrealCryptXXX
17TkyqnkbTBstB4dj1pvt6GK8WciTL862s,2016,76,144,0.0118650942492027,4825,0,1,5e+07,princetonLocky
17tm9XkMNJmBZEQMk4nQpM24eww7rxTfqf,2017,152,0,1,1,0,2,4e+07,princetonCerber
17TmrfBEWgXhW3DC9iWw7sobsD8rUb6TMS,2013,283,14,0.03125,1,0,1,2e+08,montrealCryptoLocker
17TnC4JNUnG8urdPDeYtESuQ3SNHFRyLQo,2016,173,144,0.34391172744712,6272,2,3,2.4e+08,montrealCryptXXX
17tnMeCxDXn8QDG6PPZxzsSNNh9JYrDjA3,2016,59,144,5.13128752980746e-12,8470,0,1,1e+08,princetonLocky
17TpKWVhrAUKCrpYpu5SEZfCzbdg9Zabo6,2016,88,0,0.5,1,0,2,4.1e+08,princetonLocky
17tPURRFsh1wyNT6zDAhjJGm2pn6AydcWk,2016,54,0,1,1,0,1,1e+08,princetonLocky
17tpvCk4YDU3Pm2kRWMjVSAgjRRGZVBUa5,2016,188,144,2.1085619767009,4578,0,1,2e+08,princetonLocky
17trjU21MSwuxEgLcQ6dpRmUzxX3SREco3,2017,88,26,0.00048828125,1,0,2,8e+07,princetonCerber
17TrnHHvZUHRWAqWmVWJEiraqouvuwzyGV,2014,93,0,1,1,0,1,122040000,paduaCryptoWall
17TrnHHvZUHRWAqWmVWJEiraqouvuwzyGV,2014,68,2,1,1,0,1,65610000,paduaCryptoWall
17TrnHHvZUHRWAqWmVWJEiraqouvuwzyGV,2014,113,4,0.0555555555555556,1,0,1,48897500,paduaCryptoWall
17TrnHHvZUHRWAqWmVWJEiraqouvuwzyGV,2014,74,0,1.5,2,0,3,166930000,paduaCryptoWall
17TrnHHvZUHRWAqWmVWJEiraqouvuwzyGV,2014,98,144,1.31344431697693,1508,4,5,174235163,paduaCryptoWall
17TrnHHvZUHRWAqWmVWJEiraqouvuwzyGV,2014,100,24,2.33723958333333,6,0,4,154126506,paduaCryptoWall
17TrnHHvZUHRWAqWmVWJEiraqouvuwzyGV,2014,70,144,0.11638878269772,779,0,1,38819048,paduaCryptoWall
17TrnHHvZUHRWAqWmVWJEiraqouvuwzyGV,2014,88,0,1,1,0,2,84170000,paduaCryptoWall
17TrnHHvZUHRWAqWmVWJEiraqouvuwzyGV,2014,79,144,0.499369185231602,2143,1857,1,38651362,paduaCryptoWall
17TrnHHvZUHRWAqWmVWJEiraqouvuwzyGV,2014,108,0,1,1,0,1,56270000,paduaCryptoWall
17TrnHHvZUHRWAqWmVWJEiraqouvuwzyGV,2014,94,0,1,1,0,1,67390000,paduaCryptoWall
17TrnHHvZUHRWAqWmVWJEiraqouvuwzyGV,2014,106,144,0.157711577005733,1261,1,5,148397616,paduaCryptoWall
17TrnHHvZUHRWAqWmVWJEiraqouvuwzyGV,2014,67,144,0.246855761976517,1296,865,1,32418594,paduaCryptoWall
17TrnHHvZUHRWAqWmVWJEiraqouvuwzyGV,2014,73,24,0.64191632231405,16,0,1,37168889,paduaCryptoWall
17TrnHHvZUHRWAqWmVWJEiraqouvuwzyGV,2014,90,2,0.5,2,0,1,50125150,paduaCryptoWall
17TrnHHvZUHRWAqWmVWJEiraqouvuwzyGV,2014,66,14,1.00347222222222,2,0,2,196180000,paduaCryptoWall
17TrnHHvZUHRWAqWmVWJEiraqouvuwzyGV,2014,85,144,1.15769399390848,1432,2,5,138727753,paduaCryptoWall
17TrnHHvZUHRWAqWmVWJEiraqouvuwzyGV,2014,78,128,0.0187775185938865,2113,0,1,30900000,paduaCryptoWall
17TrnHHvZUHRWAqWmVWJEiraqouvuwzyGV,2014,102,0,2,2,0,3,168018218,paduaCryptoWall
17TrnHHvZUHRWAqWmVWJEiraqouvuwzyGV,2014,118,144,0.00242651183791065,924,0,1,52866667,paduaCryptoWall
17TrnHHvZUHRWAqWmVWJEiraqouvuwzyGV,2014,84,50,1.00185818142361,5,0,1,70490000,paduaCryptoWall
17TrnHHvZUHRWAqWmVWJEiraqouvuwzyGV,2014,81,94,4.41515887225116e-09,1,0,2,93860000,paduaCryptoWall
17TrnHHvZUHRWAqWmVWJEiraqouvuwzyGV,2014,95,0,1,1,0,2,74290000,paduaCryptoWall
17TrnHHvZUHRWAqWmVWJEiraqouvuwzyGV,2014,112,144,0.0479925995680667,703,13,1,47546000,paduaCryptoWall
17tSRu28bp7evFzU5MbzwxdbB7hEvbFG74,2016,236,144,0.0114293378683877,4996,0,2,171320000,princetonCerber
17ttjFeuut13hr7CfCuxQqZAU5JvNkq7Tx,2016,305,56,0.15,2,0,2,8e+07,princetonCerber
17TubDswcDZSXjekiT537jwtVqFUMPtMMe,2016,219,6,0.25,1,0,1,2.5e+08,princetonLocky
17TUoEUXhAMMAkArMKUZKemYiihxGGYR99,2016,126,0,1,1,0,2,1.25e+08,princetonCerber
17tv95YBrAhco4jMpHo4hPiFAEozJAUNaz,2016,77,0,0.5,1,0,2,5e+07,princetonLocky
17tvMDiP9WF6CU9e8dii6auquY25hGjYKe,2014,77,0,1,1,0,1,36500000,paduaCryptoWall
17tvMDiP9WF6CU9e8dii6auquY25hGjYKe,2014,189,2,1,1,0,1,51100000,paduaCryptoWall
17tvMDiP9WF6CU9e8dii6auquY25hGjYKe,2014,79,144,3.5021622323061,1920,1766,5,944300000,paduaCryptoWall
17tvMDiP9WF6CU9e8dii6auquY25hGjYKe,2014,73,144,1.79113387920366,753,3,1,1.94e+08,paduaCryptoWall
17tvMDiP9WF6CU9e8dii6auquY25hGjYKe,2014,64,24,0.00930989583333333,2,0,2,195300000,paduaCryptoWall
17tvMDiP9WF6CU9e8dii6auquY25hGjYKe,2014,66,0,1,1,0,1,48900000,paduaCryptoWall
17tvMDiP9WF6CU9e8dii6auquY25hGjYKe,2014,72,6,0.25,1,0,1,124500000,paduaCryptoWall
17tvMDiP9WF6CU9e8dii6auquY25hGjYKe,2014,78,4,0.5,1,0,1,98900000,paduaCryptoWall
17tvMDiP9WF6CU9e8dii6auquY25hGjYKe,2014,74,4,2.05277777777778,5,0,1,1.94e+08,paduaCryptoWall
17tvpCyEV7g99K9txhK29Ju9DL1qymdMUY,2016,252,0,1,1,0,1,1.5e+08,princetonLocky
17tVpxpPQiamw7XYQsRPZrpo8PbiSidFVn,2017,39,2,0.0416666666666667,1,0,2,7.5e+07,princetonCerber
17TYmr8uDBn5Ksrd1GVA3SneBJDGx9phsA,2016,305,0,0.142857142857143,1,0,2,8e+07,princetonCerber
17Typf3L9TAtj8WTwtRaz1ZXnDq8oq3Xxs,2016,82,10,0.00192307692307692,1,0,1,99990000,princetonLocky
17u5AmzNzYv4in85rjEnAY8vo6vTJ8bBK,2016,78,4,0.125,1,0,1,5e+07,princetonLocky
17U6fnT82drLTJ2tsGmnxFxHAu2VzQ79LX,2016,237,48,0.0009765625,1,0,2,113600000,princetonCerber
17u7VoaoGLAe8hKUfXPdPCWsBSTMPnWqVn,2016,309,38,0.000651041666666667,1,0,2,9e+07,princetonCerber
17u8PJJiyEtYSF26rYKj3aHrzwxoewj2J7,2016,48,0,1,1,0,1,5e+07,princetonLocky
17U95Ryb8bdJcpNUEKRyo1VtUBuYLo62Qv,2013,338,0,1,1,0,1,5e+07,montrealCryptoLocker
17U9VhmdZKFfsm4DUQktEyuZXyMfSpJ27z,2017,124,144,0.100108436847617,10883,13,1,1e+08,princetonCerber
17UB49EX3zGwkKVKVFHtK2RsBJLtRj7Ztz,2016,50,0,1,1,0,1,5e+07,princetonLocky
17UCdAh1n9c6rxLifHw3F6YL5Xi3wUjxhu,2016,77,144,0.0946346762553665,5288,4,1,3e+08,princetonLocky
17UCJxNbd1TVsTmXQ4cmi2MW1DAatNKnFr,2016,95,0,1,1,0,1,4e+08,princetonLocky
17ufkNtSzcnnXzFnjN7vPC56Q4Fh2gwuPk,2017,93,12,0.03125,1,0,2,1e+08,princetonCerber
17ufVXjpxBK5KX7ti9LeTjUGdFYjxDMHkw,2016,245,0,0.333333333333333,1,0,1,4e+08,princetonLocky
17UGLoVNmxZSLaHVoApz2sT2YLsgFJm3VC,2016,227,0,1,1,0,2,85040000,princetonCerber
17UgtAYEUtLR7T5gvwUA1izeNopEumnv5e,2016,97,0,1,1,0,1,1e+08,princetonLocky
17UGzy2DTFfffSu2CM1zonmrpDxhSNCY2u,2016,85,144,0.422429008671409,1227,0,1,9.9e+07,princetonLocky
17uHxsJqMGGPNieJ42gfy51UZ1RcsryyB1,2014,91,144,0.0549221417275826,1474,0,1,88359450,paduaCryptoWall
17uHxsJqMGGPNieJ42gfy51UZ1RcsryyB1,2014,101,0,1,1,0,2,4.1e+07,paduaCryptoWall
17uighmpEh1BjMXCK1DkgHV7tXeoHjvKga,2015,196,8,0.125,1,0,1,2.5e+08,paduaCryptoWall
17uighmpEh1BjMXCK1DkgHV7tXeoHjvKga,2015,253,6,0.75,3,0,1,303989920,paduaCryptoWall
17uighmpEh1BjMXCK1DkgHV7tXeoHjvKga,2015,248,12,0.015625,1,0,1,299999580,paduaCryptoWall
17uighmpEh1BjMXCK1DkgHV7tXeoHjvKga,2015,162,2,0.25,1,0,1,3.11e+08,paduaCryptoWall
17uighmpEh1BjMXCK1DkgHV7tXeoHjvKga,2015,224,144,0.00310610328358301,1745,0,1,2.75e+08,paduaCryptoWall
17ujHj7k5sVXcL1JUd9WUv8nVfwuR1C4n1,2016,250,8,0.0324074074074074,6,0,1,2e+08,princetonLocky
17ujR4mW9sjKE9xPQ83coZ7Uma174CKKjb,2014,81,140,0.56958020600836,1481,0,2,64680000,paduaCryptoWall
17uKQvPzWeFyzoufuJzfxSVUm3yvo2ddTD,2013,195,0,1,1,0,2,8e+07,montrealCryptoLocker
17uKQvPzWeFyzoufuJzfxSVUm3yvo2ddTD,2013,291,0,0.5,1,0,2,3.15e+08,montrealCryptoLocker
17uKQvPzWeFyzoufuJzfxSVUm3yvo2ddTD,2013,295,0,0.2,1,0,2,449918573,montrealCryptoLocker
17uKQvPzWeFyzoufuJzfxSVUm3yvo2ddTD,2013,328,0,1.33333333333333,2,0,3,541736221,montrealCryptoLocker
17uKQvPzWeFyzoufuJzfxSVUm3yvo2ddTD,2014,56,2,0.5,1,0,1,44900000,montrealCryptoLocker
17uKQvPzWeFyzoufuJzfxSVUm3yvo2ddTD,2013,266,2,1.33333333333333,2,0,4,3.3e+08,montrealCryptoLocker
17uKQvPzWeFyzoufuJzfxSVUm3yvo2ddTD,2013,217,6,0.125,1,0,2,2.2e+08,montrealCryptoLocker
17uKQvPzWeFyzoufuJzfxSVUm3yvo2ddTD,2014,6,4,1,1,0,2,30900000,montrealCryptoLocker
17uKQvPzWeFyzoufuJzfxSVUm3yvo2ddTD,2013,344,0,1,1,0,1,1e+08,montrealCryptoLocker
17uKQvPzWeFyzoufuJzfxSVUm3yvo2ddTD,2013,218,32,0.2578125,2,0,2,8e+07,montrealCryptoLocker
17uKQvPzWeFyzoufuJzfxSVUm3yvo2ddTD,2013,119,0,0.5,1,0,2,1e+08,montrealCryptoLocker
17uKQvPzWeFyzoufuJzfxSVUm3yvo2ddTD,2014,2,0,1,1,0,1,129900000,montrealCryptoLocker
17uKQvPzWeFyzoufuJzfxSVUm3yvo2ddTD,2013,209,0,1,1,0,2,5.99e+08,montrealCryptoLocker
17uKQvPzWeFyzoufuJzfxSVUm3yvo2ddTD,2013,204,0,1,1,0,2,2e+08,montrealCryptoLocker
17uKQvPzWeFyzoufuJzfxSVUm3yvo2ddTD,2014,51,0,1,1,0,1,35900000,montrealCryptoLocker
17uKQvPzWeFyzoufuJzfxSVUm3yvo2ddTD,2013,324,0,0.25,1,0,2,624082201,montrealCryptoLocker
17uKQvPzWeFyzoufuJzfxSVUm3yvo2ddTD,2013,106,0,0.5,1,0,2,3.01e+08,montrealCryptoLocker
17uKQvPzWeFyzoufuJzfxSVUm3yvo2ddTD,2013,287,0,0.5,1,0,2,1e+08,montrealCryptoLocker
17uKQvPzWeFyzoufuJzfxSVUm3yvo2ddTD,2013,350,0,1,1,0,1,5e+07,montrealCryptoLocker
17uKQvPzWeFyzoufuJzfxSVUm3yvo2ddTD,2014,30,4,0.333333333333333,3,0,1,6e+07,montrealCryptoLocker
17uKQvPzWeFyzoufuJzfxSVUm3yvo2ddTD,2014,16,8,0.5,2,0,2,62100000,montrealCryptoLocker
17UL3ekRCgHNh3Eets8TcfK8THjX837bmY,2016,148,4,1,1,0,1,5e+08,princetonLocky
17umGaLJRjp3z1X6TJGdR3vRNTbewDooCx,2016,120,144,0.000107316689734736,2045,0,2,123260000,princetonCerber
17UMqz6GS356fY5d5Rw9SFQwLnPRmZLTPM,2016,246,10,0.625,2,1,3,3e+08,princetonLocky
17uNjwXe6krpgZK99mjgcNWy2oVoFK6fVS,2014,135,4,0.2,1,0,1,2e+08,paduaCryptoWall
17uNjwXe6krpgZK99mjgcNWy2oVoFK6fVS,2014,81,6,0.04,1,0,2,550700000,paduaCryptoWall
17uNjwXe6krpgZK99mjgcNWy2oVoFK6fVS,2014,78,144,0.00542197570290334,1877,0,2,67940000,paduaCryptoWall
17uNjwXe6krpgZK99mjgcNWy2oVoFK6fVS,2014,77,6,0.0625,1,0,2,1.57e+08,paduaCryptoWall
17uNjwXe6krpgZK99mjgcNWy2oVoFK6fVS,2014,151,80,0.250000000014552,2,0,1,2e+08,paduaCryptoWall
17Uo68xy5DjptdEnBbRESw4dKomA99Et12,2013,332,144,3.2056463303774,5014,2177,12,4640108500,montrealCryptoLocker
17Uo68xy5DjptdEnBbRESw4dKomA99Et12,2013,298,2,1,1,0,2,109627000,montrealCryptoLocker
17Uo68xy5DjptdEnBbRESw4dKomA99Et12,2013,180,18,0.0234375,4,0,2,4.7e+07,montrealCryptoLocker
17Uo68xy5DjptdEnBbRESw4dKomA99Et12,2013,322,2,0.25,1,0,3,769680000,montrealCryptoLocker
17Uo68xy5DjptdEnBbRESw4dKomA99Et12,2013,323,14,1.60648148148148,8,0,6,4136758491,montrealCryptoLocker
17Uo68xy5DjptdEnBbRESw4dKomA99Et12,2013,312,0,0.5,1,0,2,131002206,montrealCryptoLocker
17Uo68xy5DjptdEnBbRESw4dKomA99Et12,2013,249,144,1.2796547723344,902,0,4,1.73e+08,montrealCryptoLocker
17Uo68xy5DjptdEnBbRESw4dKomA99Et12,2013,237,0,0.5,1,0,2,298620000,montrealCryptoLocker
17Uo68xy5DjptdEnBbRESw4dKomA99Et12,2013,325,2,2,2,0,1,469270000,montrealCryptoLocker
17Uo68xy5DjptdEnBbRESw4dKomA99Et12,2013,297,86,9.31322574615479e-10,1,0,2,45281000,montrealCryptoLocker
17Uo68xy5DjptdEnBbRESw4dKomA99Et12,2013,256,14,0.171875,3,0,2,3.7e+07,montrealCryptoLocker
17Uo68xy5DjptdEnBbRESw4dKomA99Et12,2013,260,2,0.25,1,0,1,9.95e+08,montrealCryptoLocker
17Uo68xy5DjptdEnBbRESw4dKomA99Et12,2013,303,0,2,3,0,6,702235000,montrealCryptoLocker
17Uo68xy5DjptdEnBbRESw4dKomA99Et12,2013,244,0,1,1,0,2,4.04e+08,montrealCryptoLocker
17Uo68xy5DjptdEnBbRESw4dKomA99Et12,2013,247,88,1.56770833334303,6,0,4,2.08e+08,montrealCryptoLocker
17Uo68xy5DjptdEnBbRESw4dKomA99Et12,2013,261,6,0.375,2,0,2,2.11e+08,montrealCryptoLocker
17Uo68xy5DjptdEnBbRESw4dKomA99Et12,2013,282,4,0.5,1,0,2,596700000,montrealCryptoLocker
17Uo68xy5DjptdEnBbRESw4dKomA99Et12,2013,285,0,1,1,0,2,173522000,montrealCryptoLocker
17Uo68xy5DjptdEnBbRESw4dKomA99Et12,2013,185,34,0.250006103515625,2,0,1,11443275493,montrealCryptoLocker
17Uo68xy5DjptdEnBbRESw4dKomA99Et12,2013,234,12,0.015625,1,0,2,151950000,montrealCryptoLocker
17Uo68xy5DjptdEnBbRESw4dKomA99Et12,2013,333,144,2.00000001864476,3128,4,4,1625280000,montrealCryptoLocker
17Uo68xy5DjptdEnBbRESw4dKomA99Et12,2013,220,142,0.679656040719035,1085,0,4,1.5e+08,montrealCryptoLocker
17Uo68xy5DjptdEnBbRESw4dKomA99Et12,2014,29,4,0.25,1,0,1,1e+08,montrealCryptoLocker
17Uo68xy5DjptdEnBbRESw4dKomA99Et12,2013,293,8,1.0625,2,0,4,130326000,montrealCryptoLocker
17Uo68xy5DjptdEnBbRESw4dKomA99Et12,2013,254,6,1,2,0,2,1.06e+08,montrealCryptoLocker
17Uo68xy5DjptdEnBbRESw4dKomA99Et12,2013,240,28,0.156494140625,5,0,2,5.2e+07,montrealCryptoLocker
17Uo68xy5DjptdEnBbRESw4dKomA99Et12,2013,304,0,0.5,1,0,2,3.98e+08,montrealCryptoLocker
17Uo68xy5DjptdEnBbRESw4dKomA99Et12,2013,324,0,0.5,1,0,2,639190000,montrealCryptoLocker
17Uo68xy5DjptdEnBbRESw4dKomA99Et12,2013,225,36,0.500003814697266,2,0,4,3.63e+08,montrealCryptoLocker
17Uo68xy5DjptdEnBbRESw4dKomA99Et12,2013,179,64,1.63815341910554,27,0,4,1064414242,montrealCryptoLocker
17UpGrsSobdyLLz1WVJyA5a1zJdU5d6efX,2017,124,8,0.0625,1,0,2,1e+08,princetonCerber
17USaCxNeyq1Nwco8X9aDCnGsFfx9XruSj,2016,326,66,0.0078125,1,0,2,1e+08,princetonCerber
17utNEWCxEZuiKibjGyMcashygv5ap8dST,2017,47,144,0.0318865584737273,4363,880,2,60020000,princetonCerber
17Utp6tJBoUa38SX1rVqtrYx6FsfQdkq8t,2016,263,0,0.5,1,0,2,83890000,princetonCerber
17UVRXQ5oMsbAwy1bXBCcnTjNtXKsw4uGf,2016,84,4,0.0833333333333333,1,0,2,3e+08,princetonLocky
17uWgP1bKS7ySm6rwVUfwHnsrNGzPgtPhp,2016,263,12,0.25,1,0,2,4e+08,princetonLocky
17uwRcKAhqDJV19q5XyZV8QJDQFQwCjiN1,2016,159,102,0.000978469848632812,2,0,4,120784824,montrealCryptXXX
17UWu7rUaKa2QV16XzDUxXoN75kr9uB3G4,2016,158,62,0.000150044759114583,11,0,2,2e+08,princetonCerber
17UxMDmtwA9w6duFCAFQqMi7Se5sgPREe8,2017,115,4,0.5,1,0,2,8e+07,princetonCerber
17UyLhZtVaNWcVXXwBwaowndD2xXePJxVY,2016,144,144,0.0779759614801851,2589,0,1,1.5e+08,princetonLocky
17uyXJiUzoUZJgPe3wzYpCFgANrxxrxrYc,2016,120,2,0.0357142857142857,1,0,1,1.5e+08,princetonLocky
17V1zyB68KS9JC5uteGwMjff7133Baed2a,2013,329,6,0.25,1,0,1,5e+07,montrealCryptoLocker
17V26Anzv9GcLjewivBqM2LzbhtP4jpmqH,2016,80,2,0.5,1,0,1,5e+07,princetonLocky
17V2g8u2sHqgrK8CePpq5MZLKLNQ8V7q1f,2016,291,144,3.19679788055315e-05,1817,0,1,7.5e+07,princetonLocky
17v4jWcVdbxLGuFiEruW9UKiKmBj9VQJsm,2016,144,138,0.00446269699849258,1006,0,2,7e+07,princetonCerber
17v5ZN3vaDM8DjvpMxSeSr7iitBDBUuQXX,2016,50,48,0.001953125,1,0,1,1e+08,princetonLocky
17V7BB6suyXjkr5EL8p7aYC9G37aiFFwJz,2013,292,2,0.25,1,0,2,32327450,montrealCryptoLocker
17V7BB6suyXjkr5EL8p7aYC9G37aiFFwJz,2013,164,0,1,1,0,2,3e+08,montrealCryptoLocker
17V7BB6suyXjkr5EL8p7aYC9G37aiFFwJz,2013,75,0,1,1,0,2,2e+08,montrealCryptoLocker
17V7BB6suyXjkr5EL8p7aYC9G37aiFFwJz,2013,92,0,0.5,1,0,2,204758000,montrealCryptoLocker
17V7BB6suyXjkr5EL8p7aYC9G37aiFFwJz,2013,172,8,0.171875,3,0,2,131845279,montrealCryptoLocker
17V7BB6suyXjkr5EL8p7aYC9G37aiFFwJz,2013,132,0,0.5,1,0,2,3.37e+08,montrealCryptoLocker
17V7fAfAfG5Le6B33Aha1r88gaKfx9bRcf,2016,160,144,0.0635388660396497,4776,0,2,1.25e+08,princetonCerber
17v9NN72LJKPqfcFUqBADBUGGe14PUCNGp,2016,193,2,0.5,1,0,2,1e+08,princetonCerber
17vaB42Gk1h1Z4wkL9fipXZuC2YbfK9tfX,2016,133,144,1.18981221987373,4233,0,2,4e+08,princetonLocky
17VBaBNQ5jxhF9jdMFMuaiavBF42qPCgbp,2016,127,16,0.3125,2,0,1,409990000,princetonLocky
17vBffkXuJSkVNbSoiSQCVPF9LYxXyULwz,2017,16,2,0.1,1,0,2,1e+08,princetonCerber
17VbK7KABxqDDxNYnr4V9VAkJ2dZ7QZw4P,2016,253,4,0.375,2,0,1,4e+08,princetonLocky
17VbN6fDBo4DWzo8VjpqgQwSBpBsXxe8bY,2017,53,42,0.000244140625,1,0,2,1.01e+08,princetonCerber
17vegJgEd5ovnwUv8HrQ9E6ynhTMCkVFLJ,2014,79,0,0.5,1,0,2,99967041,paduaCryptoWall
17VEUqmfGQ65jonRoefUXYxzhUS9Fm1UZr,2016,78,2,1,1,0,1,5e+07,princetonLocky
17vFLFLx9nkNSQWqrNm3bs1hb8HNr7f1Rr,2016,83,4,2.25,8,0,1,1e+08,princetonLocky
17VizhBmWjL6QNQCZ2H9eNDiBRC74FR8Me,2016,251,2,0.25,1,0,2,71540000,princetonCerber
17vJhpNjEAajRR86oDThhkg1yZG3zPyHQE,2016,153,144,0.0259708955012183,3338,0,2,1.25e+08,princetonCerber
